"name";"continent";"iso3";"label";"color";"strength";"eigenv";"between";"closen"
"Syria";"Asia";"SYR";"SYR";"gold";3043459,386;0,000325539067263596;0;0,000423202511567744
"Tajikistan";"Asia";"TJK";"TJK";"gold";5628502,814;0,00198142742126197;0;0,000430493062913685
"Thailand";"Asia";"THA";"THA";"gold";259101196,015;0,14561298090275;601;0,000440406376191972
"Togo";"Africa";"TGO";"TGO";"tomato";7530170,414;0,00221336702316678;0;0,000429458271322403
"Tonga";"Oceania";"TON";"TON";"orchid";234971,89;3,92393468095532e-05;0;0,000200274342467996
"Trinidad and Tobago";"Americas";"TTO";"TTO";"palegreen3";4338850,707;0,00439985056411104;0;0,000426869116630958
"United Arab Emirates";"Asia";"ARE";"ARE";"gold";244958330,66;0,099995148844593;1398;0,00044032260753195
"Tunisia";"Africa";"TUN";"TUN";"tomato";18788507,947;0,005776034469652;0;0,000429142714399565
"TÃ¼rkiye";"Asia";"TUR";"TUR";"gold";253185757,74;0,0720019998467542;1530;0,000440024660394515
"Turkmenistan";"Asia";"TKM";"TKM";"gold";2717044,201;0,00528140315166333;0;0,000407026687530657
"Turks and Caicos Isds";"Americas";"TCA";"TCA";"palegreen3";431919,218;0,000230317507793722;0;0,000387112204793503
"Uganda";"Africa";"UGA";"UGA";"tomato";10866995,931;0,00213512289647696;401;0,000427082259199196
"Ukraine";"Europe";"UKR";"UKR";"skyblue";54435464,378;0,0150398055774096;0;0,000437781812459687
"North Macedonia";"Europe";"MKD";"MKD";"skyblue";8700849,109;0,00201008295950188;0;0,000412971406783711
"Egypt";"Africa";"EGY";"EGY";"tomato";76230762,248;0,0196739620722226;0;0,000438555136251678
"United Kingdom";"Europe";"GBR";"GBR";"skyblue";689366223,134;0,213639518170635;200;0,000440569732867804
"United Rep. of Tanzania";"Africa";"TZA";"TZA";"tomato";15238838,639;0,00469416559687172;0;0,000434577776846219
"USA";"Americas";"USA";"USA";"palegreen3";3116498308,098;1;15951;0,000440966668917774
"Burkina Faso";"Africa";"BFA";"BFA";"tomato";4275171,521;0,00129044118253447;0;0,000405280392971959
"Uruguay";"Americas";"URY";"URY";"palegreen3";9768786,911;0,00469098912271138;0;0,000428066282023324
"Uzbekistan";"Asia";"UZB";"UZB";"gold";30169903,204;0,00900765418201678;0;0,000437451251207534
"Venezuela";"Americas";"VEN";"VEN";"palegreen3";11128148,199;0,00943711700875928;0;0,000432856172683988
"Samoa";"Oceania";"WSM";"WSM";"orchid";402854,385;7,69022439423393e-05;0;0,000252505154858574
"Yemen";"Asia";"YEM";"YEM";"gold";6680593,401;0,00151606224983949;0;0,000426446706165902
"Zambia";"Africa";"ZMB";"ZMB";"tomato";9866918,343;0,00338711787509109;0;0,000427113192835112
