"variant";"name";"continent";"iso3";"label";"color";"strength";"eigenv";"between";"closen"
"3. After edge filter";"Brunei Darussalam";"Asia";"BRN";"BRN";"gold";11085429,276;0,00309751635366546;0;0,0047074038169217
"3. After edge filter";"Bulgaria";"Europe";"BGR";"BGR";"skyblue";48963375,109;0,0115015249568243;0;0,00667140378540729
"3. After edge filter";"Myanmar";"Asia";"MMR";"MMR";"gold";18077801,758;0,00897362521117847;0;0,00631998482631374
"3. After edge filter";"Belarus";"Europe";"BLR";"BLR";"skyblue";5003282,355;0,00474626354985535;0;0,00442001468391751
"3. After edge filter";"Cambodia";"Asia";"KHM";"KHM";"gold";34290445,342;0,0196160027921724;0;0,00719334467492004
"3. After edge filter";"Cameroon";"Africa";"CMR";"CMR";"tomato";6164721,23;0,00330466666920552;174;0,00387561973502306
"3. After edge filter";"Canada";"Americas";"CAN";"CAN";"palegreen3";569048558,879;0,45925793753323;0;0,00802949171463885
"3. After edge filter";"Cabo Verde";"Africa";"CPV";"CPV";"tomato";0;5,88940792999037e-06;0;NA
"3. After edge filter";"Cayman Isds";"Americas";"CYM";"CYM";"palegreen3";1809850,568;0,00146460107145301;0;0,00436811119123793
"3. After edge filter";"Central African Rep.";"Africa";"CAF";"CAF";"tomato";0;8,28579060091669e-05;0;NA
"3. After edge filter";"Sri Lanka";"Asia";"LKA";"LKA";"gold";10729667,393;0,00632845694494016;0;0,00542924969603797
"3. After edge filter";"Chad";"Africa";"TCD";"TCD";"tomato";3231688,523;0,000932560242821016;0;0,00323530964991858
"3. After edge filter";"Chile";"Americas";"CHL";"CHL";"palegreen3";98911170,563;0,0548666685738263;0;0,00781579084442172
"3. After edge filter";"China";"Asia";"CHN";"CHN";"gold";3603856310,084;0,855458699966346;25122;0,0081264126872581
"3. After edge filter";"Colombia";"Americas";"COL";"COL";"palegreen3";48372118,024;0,0322447534526381;0;0,00730229290629114
"3. After edge filter";"Congo";"Africa";"COG";"COG";"tomato";7722757,959;0,00325913839683464;0;0,00599270744701472
"3. After edge filter";"Dem. Rep. of the Congo";"Africa";"COD";"COD";"tomato";29026469,212;0,0134588466188037;0;0,00760543087847144
"3. After edge filter";"Costa Rica";"Americas";"CRI";"CRI";"palegreen3";21997575,04;0,0145928398084371;0;0,00699465995319909
"3. After edge filter";"Croatia";"Europe";"HRV";"HRV";"skyblue";21954039,139;0,006956404986851;0;0,00535607842611017
"3. After edge filter";"Cuba";"Americas";"CUB";"CUB";"palegreen3";270281,889;0,000888793440807889;0;0,00122894725661672
"3. After edge filter";"Cyprus";"Asia";"CYP";"CYP";"gold";2703091,833;0,00159422626076964;186;0,00270340464398059
"3. After edge filter";"Czechia";"Europe";"CZE";"CZE";"skyblue";242365153,222;0,0750495494448944;0;0,00788690680489914
"3. After edge filter";"Benin";"Africa";"BEN";"BEN";"tomato";1001439,266;0,000740961482341404;0;0,00187687517388735
"3. After edge filter";"Denmark";"Europe";"DNK";"DNK";"skyblue";116056996,254;0,0382883249199694;359;0,00738979495260581
"3. After edge filter";"Dominican Rep.";"Americas";"DOM";"DOM";"palegreen3";12528717,75;0,0163145989030457;0;0,0067487492212541
"3. After edge filter";"Ecuador";"Americas";"ECU";"ECU";"palegreen3";37930811,571;0,0181193113747091;0;0,00686484744896922
"3. After edge filter";"El Salvador";"Americas";"SLV";"SLV";"palegreen3";5601021,023;0,00576150513896569;0;0,00469699845883948
"3. After edge filter";"Equatorial Guinea";"Africa";"GNQ";"GNQ";"tomato";3742952,302;0,000873906955279516;0;0,00325966331838281
"3. After edge filter";"Ethiopia";"Africa";"ETH";"ETH";"tomato";1658927,088;0,00247004020438532;0;0,00172539991056869
"3. After edge filter";"Eritrea";"Africa";"ERI";"ERI";"tomato";451785,818;0,000289425639549347;0;0,00188430050569661
"3. After edge filter";"Estonia";"Europe";"EST";"EST";"skyblue";17771609,454;0,00447337167597027;0;0,00463935521160675
"3. After edge filter";"Falkland Isds (Malvinas)";"Americas";"FLK";"FLK";"palegreen3";255053,607;1,76192431905208e-05;0;0,00115527190964312
"3. After edge filter";"Fiji";"Oceania";"FJI";"FJI";"orchid";547941,577;0,00073441538675894;0;0,00161836983443397
"3. After edge filter";"Finland";"Europe";"FIN";"FIN";"skyblue";77740403,967;0,0239538118477073;184;0,0068911938827217
"3. After edge filter";"France";"Europe";"FRA";"FRA";"skyblue";633014816,045;0,219571083495515;1060;0,00790741499148606
"3. After edge filter";"French Polynesia";"Oceania";"PYF";"PYF";"orchid";0;0,000166426337972209;0;NA
"3. After edge filter";"Djibouti";"Africa";"DJI";"DJI";"tomato";0;0,00163224992332133;0;NA
"3. After edge filter";"Gabon";"Africa";"GAB";"GAB";"tomato";7333746,82;0,00234275987837376;0;0,00538141594855566
"3. After edge filter";"Georgia";"Asia";"GEO";"GEO";"gold";1332546,231;0,00188387889586296;0;0,0022945906251225
"3. After edge filter";"Gambia";"Africa";"GMB";"GMB";"tomato";0;0,000223821723785655;0;NA
"3. After edge filter";"State of Palestine";"Asia";"PSE";"PSE";"gold";0;0,000114650386579013;0;NA
"3. After edge filter";"Germany";"Europe";"DEU";"DEU";"skyblue";1549480257,679;0,431420619898916;10801;0,00804653854764294
"3. After edge filter";"Ghana";"Africa";"GHA";"GHA";"tomato";14720999,35;0,0085160314688714;0;0,00586917121910474
"3. After edge filter";"Gibraltar";"Europe";"GIB";"GIB";"skyblue";0;0,000856057730088911;0;NA
"3. After edge filter";"Greece";"Europe";"GRC";"GRC";"skyblue";50693895,377;0,0165304517964098;56;0,00611914428409456
"3. After edge filter";"Greenland";"Americas";"GRL";"GRL";"palegreen3";1095558,532;0,000212876112830632;0;0,00253796826244431
"3. After edge filter";"Guatemala";"Americas";"GTM";"GTM";"palegreen3";13322850,384;0,0134574331639722;0;0,00619612029301864
"3. After edge filter";"Guinea";"Africa";"GIN";"GIN";"tomato";8797498,836;0,00580291724193625;0;0,00678958970672783
"3. After edge filter";"Guyana";"Americas";"GUY";"GUY";"palegreen3";17875634,028;0,00588543533390498;0;0,00634285777176433
"3. After edge filter";"Haiti";"Americas";"HTI";"HTI";"palegreen3";637429,166;0,00119968571801917;0;0,0024006194352346
"3. After edge filter";"Honduras";"Americas";"HND";"HND";"palegreen3";8993915,688;0,00826998430515788;0;0,00612265430024883
"3. After edge filter";"China, Hong Kong SAR";"Asia";"HKG";"HKG";"gold";151287623,6;0,221637037745999;186;0,00782474196439055
"3. After edge filter";"Hungary";"Europe";"HUN";"HUN";"skyblue";156968836,286;0,0449826449496047;0;0,0077368460411556
"3. After edge filter";"Iceland";"Europe";"ISL";"ISL";"skyblue";6402478,897;0,00265319971044247;0;0,00483151791134307
"3. After edge filter";"Indonesia";"Asia";"IDN";"IDN";"gold";291892137,02;0,124519791773984;174;0,00794556470302055
"3. After edge filter";"Iran";"Asia";"IRN";"IRN";"gold";11871186,14;0,00789301483470584;0;0,00605926482678238
"3. After edge filter";"Iraq";"Asia";"IRQ";"IRQ";"gold";108761693,457;0,0403157911523125;0;0,00782016621341891
"3. After edge filter";"Ireland";"Europe";"IRL";"IRL";"skyblue";241659474,305;0,0980277846301195;0;0,00790955824952886
"3. After edge filter";"Israel";"Asia";"ISR";"ISR";"gold";61431418,962;0,0352299053287816;0;0,00751442869213329
"3. After edge filter";"Italy";"Europe";"ITA";"ITA";"skyblue";636141286,009;0,183405837724795;1978;0,00792039668222109
"3. After edge filter";"CÃ´te d'Ivoire";"Africa";"CIV";"CIV";"tomato";23434443,696;0,00581495223031101;172;0,00625319906434459
"3. After edge filter";"Jamaica";"Americas";"JAM";"JAM";"palegreen3";502572,25;0,0021849052147191;0;0,0015328022894581
"3. After edge filter";"Japan";"Asia";"JPN";"JPN";"gold";727094175,076;0,355194263783289;0;0,00803350077167178
"3. After edge filter";"Kazakhstan";"Asia";"KAZ";"KAZ";"gold";85015098,142;0,0290427365873308;0;0,0073834831515622
"3. After edge filter";"Jordan";"Asia";"JOR";"JOR";"gold";8202152,051;0,00677130920049114;0;0,00557263946540288
"3. After edge filter";"Kenya";"Africa";"KEN";"KEN";"tomato";6428551,32;0,00558273255510109;0;0,00272355085795799
"3. After edge filter";"Dem. People's Rep. of Korea";"Asia";"PRK";"PRK";"gold";337113,485;0,00101951639396794;0;0,00147664095128094
"3. After edge filter";"Rep. of Korea";"Asia";"KOR";"KOR";"gold";717443196,589;0,332688917313556;173;0,00804089944852048
"3. After edge filter";"Kuwait";"Asia";"KWT";"KWT";"gold";64835040,026;0,020135802002461;0;0,00720492636605997
"3. After edge filter";"Kyrgyzstan";"Asia";"KGZ";"KGZ";"gold";9011748,462;0,0111094486805293;0;0,00525755112102537
"3. After edge filter";"Lao People's Dem. Rep.";"Asia";"LAO";"LAO";"gold";9670412,647;0,00478907813816657;0;0,00595938661527024
"3. After edge filter";"Lebanon";"Asia";"LBN";"LBN";"gold";644272,15;0,00213760521881501;0;0,00119626677166518
"3. After edge filter";"Lesotho";"Africa";"LSO";"LSO";"tomato";962310,104;0,000307740412604748;0;0,00189013767566257
"3. After edge filter";"Latvia";"Europe";"LVA";"LVA";"skyblue";16701273,415;0,00327317078998696;0;0,00438594577290856
"3. After edge filter";"Liberia";"Africa";"LBR";"LBR";"tomato";1138800,352;0,00792154339168355;0;0,00297705128148024
"3. After edge filter";"Libya";"Africa";"LBY";"LBY";"tomato";29257937,956;0,00730690887419973;371;0,00662899174416885
"3. After edge filter";"Lithuania";"Europe";"LTU";"LTU";"skyblue";36570174,429;0,00842106724715026;357;0,00570894899311757
"3. After edge filter";"Luxembourg";"Europe";"LUX";"LUX";"skyblue";15822385,738;0,00625753172615496;0;0,00563982897183378
"3. After edge filter";"China, Macao SAR";"Asia";"MAC";"MAC";"gold";1539452,581;0,00322823071912034;0;0,00401596425404763
"3. After edge filter";"Madagascar";"Africa";"MDG";"MDG";"tomato";2057812,125;0,00136659537231769;0;0,00236059136975945
"3. After edge filter";"Malawi";"Africa";"MWI";"MWI";"tomato";0;0,000311584793688743;0;NA
"3. After edge filter";"Malaysia";"Asia";"MYS";"MYS";"gold";403361961,889;0,169693959995379;173;0,00799182910447347
"3. After edge filter";"Maldives";"Asia";"MDV";"MDV";"gold";0;0,000616781318354869;0;NA
"3. After edge filter";"Mali";"Africa";"MLI";"MLI";"tomato";758972,269;0,000575044186283875;0;0,00139821142674291
"3. After edge filter";"Malta";"Europe";"MLT";"MLT";"skyblue";4608179,231;0,00378186589028881;0;0,00304841781303621
"3. After edge filter";"Mauritania";"Africa";"MRT";"MRT";"tomato";3486671,733;0,00166265068333632;0;0,00379801988386058
"3. After edge filter";"Mauritius";"Africa";"MUS";"MUS";"tomato";1449705,107;0,00111320845841565;0;0,00128114702579999
"3. After edge filter";"Mexico";"Americas";"MEX";"MEX";"palegreen3";648458039,684;0,528942864672413;0;0,00803525408133902
"3. After edge filter";"Other Asia, nes";"Asia";NA;"Oth";"gold";522403449,804;0,229953182455992;0;0,00801374202443579
"3. After edge filter";"Mongolia";"Asia";"MNG";"MNG";"gold";14499146,305;0,00927743052391206;0;0,00732374525523079
"3. After edge filter";"Rep. of Moldova";"Europe";"MDA";"MDA";"skyblue";2706297,219;0,00116359874945873;0;0,00358850425210003
"3. After edge filter";"Montenegro";"Europe";"MNE";"MNE";"skyblue";547431,932;0,000425014417440334;0;0,00148199627478996
"3. After edge filter";"Morocco";"Africa";"MAR";"MAR";"tomato";64161687,643;0,0219007070059624;0;0,00709453864455208
"3. After edge filter";"Mozambique";"Africa";"MOZ";"MOZ";"tomato";12183529,194;0,00376617296708436;0;0,0049984548877507
"3. After edge filter";"Oman";"Asia";"OMN";"OMN";"gold";67867167,282;0,0240906750745192;0;0,00775652229355744
"3. After edge filter";"Namibia";"Africa";"NAM";"NAM";"tomato";6785583,76;0,00209970300440716;0;0,0044412765935272
"3. After edge filter";"Nauru";"Oceania";"NRU";"NRU";"orchid";141766,832;1,17383924887109e-05;0;0,000688194566156685
"3. After edge filter";"Nepal";"Asia";"NPL";"NPL";"gold";867584,541;0,00192627612241649;0;0,00292803553979078
"3. After edge filter";"Netherlands";"Europe";"NLD";"NLD";"skyblue";578403716,1;0,212127806400463;771;0,00793474195558018
"3. After edge filter";"CuraÃ§ao";"Americas";"CUW";"CUW";"palegreen3";237103,927;0,000465879612243418;0;0,00105191092227418
"3. After edge filter";"Aruba";"Americas";"ABW";"ABW";"palegreen3";0;0,000397636228348257;0;NA
"3. After edge filter";"New Caledonia";"Oceania";"NCL";"NCL";"orchid";947356,8;0,000512039370384373;0;0,00262080263986166
"3. After edge filter";"Vanuatu";"Oceania";"VUT";"VUT";"orchid";209277,143;0,000103519783172398;0;0,00098522354630869
"3. After edge filter";"New Zealand";"Oceania";"NZL";"NZL";"orchid";41757165,176;0,0222874320085028;0;0,0071473162535892
"3. After edge filter";"Nicaragua";"Americas";"NIC";"NIC";"palegreen3";7302570,832;0,00534652807916938;0;0,00576445376025705
"3. After edge filter";"Niger";"Africa";"NER";"NER";"tomato";924506,126;0,000506557105186434;0;0,00233453025688722
"3. After edge filter";"Nigeria";"Africa";"NGA";"NGA";"tomato";61972964,82;0,0222807392478311;0;0,00646133579664218
"3. After edge filter";"Norway";"Europe";"NOR";"NOR";"skyblue";172011282,234;0,0399304348645438;1;0,0076402466985114
"3. After edge filter";"FS Micronesia";"Oceania";"FSM";"FSM";"orchid";202105,404;1,67344683010302e-05;0;0,000945922832087036
"3. After edge filter";"Marshall Isds";"Oceania";"MHL";"MHL";"orchid";394266,95;0,00353878099675471;0;0,00104339177075322
"3. After edge filter";"Pakistan";"Asia";"PAK";"PAK";"gold";33143818,365;0,019447810028683;0;0,00632869961957301
"3. After edge filter";"Panama";"Americas";"PAN";"PAN";"palegreen3";1772976,985;0,0115845113593096;0;0,00197306701132161
"3. After edge filter";"Papua New Guinea";"Oceania";"PNG";"PNG";"orchid";13157552,026;0,00389974228629021;0;0,00556478407279252
"3. After edge filter";"Paraguay";"Americas";"PRY";"PRY";"palegreen3";9718066,441;0,00485324135079551;0;0,00563271156469189
"3. After edge filter";"Peru";"Americas";"PER";"PER";"palegreen3";72789488,393;0,0370191487256959;0;0,00764895816025496
"3. After edge filter";"Philippines";"Asia";"PHL";"PHL";"gold";93667919,723;0,0592430277578242;0;0,00746485957396095
"3. After edge filter";"Poland";"Europe";"POL";"POL";"skyblue";363112489,684;0,11955828404539;894;0,0079252027720293
"3. After edge filter";"Portugal";"Europe";"PRT";"PRT";"skyblue";82533234,568;0,0259181920609297;174;0,00724705922824018
"3. After edge filter";"Guinea-Bissau";"Africa";"GNB";"GNB";"tomato";199276,66;2,25502474377926e-05;0;0,000934984566397932
"3. After edge filter";"Timor-Leste";"Asia";"TLS";"TLS";"gold";0;0,000152332152220589;0;NA
"3. After edge filter";"Qatar";"Asia";"QAT";"QAT";"gold";87587491,661;0,025904680422871;0;0,00755802120020969
"3. After edge filter";"Romania";"Europe";"ROU";"ROU";"skyblue";103680825,618;0,0299531677211847;359;0,00748349957855106
"3. After edge filter";"Russian Federation";"Europe";"RUS";"RUS";"skyblue";372447968,967;0,142042382311001;172;0,00803411483397318
"3. After edge filter";"Rwanda";"Africa";"RWA";"RWA";"tomato";159743,066;0,000318150868905479;0;0,00077416669509972
"3. After edge filter";"Saint Kitts and Nevis";"Americas";"KNA";"KNA";"palegreen3";0;7,82944032057795e-05;0;NA
"3. After edge filter";"Saudi Arabia";"Asia";"SAU";"SAU";"gold";304955301,757;0,107448973557714;913;0,00791985000018204
"3. After edge filter";"Senegal";"Africa";"SEN";"SEN";"tomato";5021220,181;0,00349354728695436;0;0,00300898418280025
"3. After edge filter";"Serbia";"Europe";"SRB";"SRB";"skyblue";32677802,161;0,00879666223609043;173;0,00625728850551571
"3. After edge filter";"Seychelles";"Africa";"SYC";"SYC";"tomato";277967,757;5,01537851416125e-05;0;0,00125172785336538
"3. After edge filter";"Sierra Leone";"Africa";"SLE";"SLE";"tomato";1096066,522;0,000890288232198684;0;0,00314379881794105
"3. After edge filter";"India";"Asia";"IND";"IND";"gold";451756495,541;0,204481398403985;2321;0,00792838657883196
"3. After edge filter";"Singapore";"Asia";"SGP";"SGP";"gold";326407904,744;0,148872372996336;173;0,00784573374658358
"3. After edge filter";"Slovakia";"Europe";"SVK";"SVK";"skyblue";115905359,32;0,0312902382268639;0;0,00756834238295685
"3. After edge filter";"Viet Nam";"Asia";"VNM";"VNM";"gold";503120299,18;0,265317236332922;0;0,00800700715983552
"3. After edge filter";"Slovenia";"Europe";"SVN";"SVN";"skyblue";64959585,79;0,0160439648633199;0;0,0073662172078385
"3. After edge filter";"Somalia";"Africa";"SOM";"SOM";"tomato";352157,274;0,000599854149227276;0;0,0015238648180507
"3. After edge filter";"South Africa";"Africa";"ZAF";"ZAF";"tomato";148659162,842;0,0495863371295927;1748;0,00774972025504337
"3. After edge filter";"Zimbabwe";"Africa";"ZWE";"ZWE";"tomato";6685073,395;0,00203103457503526;0;0,00508987872625654
"3. After edge filter";"Spain";"Europe";"ESP";"ESP";"skyblue";397393000,02;0,124828775589906;1262;0,00778209928764618
"3. After edge filter";"South Sudan";"Africa";"SSD";"SSD";"tomato";457817,546;0,000235020287268302;0;0,00134400984270744
"3. After edge filter";"Sudan";"Africa";"SDN";"SDN";"tomato";2674421,125;0,000932572349302126;0;0,00278404869790266
"3. After edge filter";"Suriname";"Americas";"SUR";"SUR";"palegreen3";1317770,972;0,000504319236664221;0;0,00376071464185029
"3. After edge filter";"Eswatini";"Africa";"SWZ";"SWZ";"tomato";1494124,301;8,73595293745974e-05;0;0,0039431892629963
"3. After edge filter";"Sweden";"Europe";"SWE";"SWE";"skyblue";188523910,54;0,0535713234141765;2;0,00747298152711824
"3. After edge filter";"Switzerland";"Europe";"CHE";"CHE";"skyblue";395260804,717;0,146810775055672;1651;0,00788764796512717
"3. After edge filter";"Syria";"Asia";"SYR";"SYR";"gold";619996,82;0,000324851040542743;0;0,00178700199429727
"3. After edge filter";"Tajikistan";"Asia";"TJK";"TJK";"gold";1296610,604;0,00196786699365015;0;0,00149832130483294
"3. After edge filter";"Thailand";"Asia";"THA";"THA";"gold";336610926,262;0,149621127313512;730;0,00787614874803481
"3. After edge filter";"Togo";"Africa";"TGO";"TGO";"tomato";1166580,622;0,00246509269857663;0;0,00272509875464188
"3. After edge filter";"Trinidad and Tobago";"Americas";"TTO";"TTO";"palegreen3";9708461,003;0,00452028400277733;0;0,00561616465229584
"3. After edge filter";"United Arab Emirates";"Asia";"ARE";"ARE";"gold";307144066,102;0,112345593051289;1280;0,00780947545168574
"3. After edge filter";"Tunisia";"Africa";"TUN";"TUN";"tomato";20535209,611;0,00669912579809137;0;0,00622039299297849
"3. After edge filter";"TÃ¼rkiye";"Asia";"TUR";"TUR";"gold";263659782,447;0,0816133039154824;1172;0,00753602864441768
"3. After edge filter";"Turkmenistan";"Asia";"TKM";"TKM";"gold";12808928,217;0,00524793281309129;0;0,007064035739773
"3. After edge filter";"Uganda";"Africa";"UGA";"UGA";"tomato";7402662,634;0,00243160390333524;358;0,00503704671857221
"3. After edge filter";"Ukraine";"Europe";"UKR";"UKR";"skyblue";43679647,573;0,0167006008614123;0;0,00604902217218901
"3. After edge filter";"North Macedonia";"Europe";"MKD";"MKD";"skyblue";7931058,848;0,00236153414864127;0;0,00557909055171711
"3. After edge filter";"Egypt";"Africa";"EGY";"EGY";"tomato";48498978,936;0,022051558889768;0;0,00632135179223828
"3. After edge filter";"United Kingdom";"Europe";"GBR";"GBR";"skyblue";419755862,694;0,224313646304376;173;0,00789113556204754
"3. After edge filter";"United Rep. of Tanzania";"Africa";"TZA";"TZA";"tomato";10261104,774;0,00509521432452027;0;0,00476655269193106
"3. After edge filter";"USA";"Americas";"USA";"USA";"palegreen3";1892864873,403;1;12034;0,00805946657582543
"3. After edge filter";"Burkina Faso";"Africa";"BFA";"BFA";"tomato";8587255,132;0,00134614531483774;0;0,00643891964541887
"3. After edge filter";"Uruguay";"Americas";"URY";"URY";"palegreen3";9451953,804;0,0048594478787619;0;0,00505144669417393
"3. After edge filter";"Uzbekistan";"Asia";"UZB";"UZB";"gold";21355182,493;0,00994341955714969;0;0,00636524003706963
"3. After edge filter";"Venezuela";"Americas";"VEN";"VEN";"palegreen3";12741579,943;0,00948982423763796;0;0,00651274088572127
"3. After edge filter";"Yemen";"Asia";"YEM";"YEM";"gold";372447,108;0,00157200914232161;0;0,000932990340681804
"3. After edge filter";"Zambia";"Africa";"ZMB";"ZMB";"tomato";13300707,541;0,00362994977116715;0;0,00604800459807149
"4. Backbone (disparity)";"Afghanistan";"Asia";"AFG";"AFG";"gold";1323613,369;0,000885040366275094;0;0,00140098224274447
"4. Backbone (disparity)";"Albania";"Europe";"ALB";"ALB";"skyblue";2785171,137;0,00131045681891734;0;0,00184961754189017
"4. Backbone (disparity)";"Algeria";"Africa";"DZA";"DZA";"tomato";39014103,804;0,0122979454678104;0;0,00233712314708296
"4. Backbone (disparity)";"American Samoa";"Oceania";"ASM";"ASM";"orchid";28591,726;1,48554721277789e-05;0;2,89169948982823e-05
"4. Backbone (disparity)";"Andorra";"Europe";"AND";"AND";"skyblue";77824,492;0,000125184466998084;0;0,000177628141793821
"4. Backbone (disparity)";"Angola";"Africa";"AGO";"AGO";"tomato";34911395,85;0,0130109461965851;0;0,00238342384128623
"4. Backbone (disparity)";"Antigua and Barbuda";"Americas";"ATG";"ATG";"palegreen3";183644,36;0,00036254469139442;0;0,000343579610514628
"4. Backbone (disparity)";"Azerbaijan";"Asia";"AZE";"AZE";"gold";23140411,49;0,00518517857708454;0;0,0023045585527309
"4. Backbone (disparity)";"Argentina";"Americas";"ARG";"ARG";"palegreen3";52337327,64;0,021800526523182;0;0,00235799849778281
"4. Backbone (disparity)";"Australia";"Oceania";"AUS";"AUS";"orchid";319775923,893;0,165641701863322;800;0,00244547207235514
"4. Backbone (disparity)";"Austria";"Europe";"AUT";"AUT";"skyblue";167808824,749;0,0654880614818006;0;0,00242591733519558
"4. Backbone (disparity)";"Bahamas";"Americas";"BHS";"BHS";"palegreen3";2077986,285;0,00377533306233258;0;0,0016428941644773
"4. Backbone (disparity)";"Bahrain";"Asia";"BHR";"BHR";"gold";11504661,984;0,00386306168629219;0;0,0020863625249814
"4. Backbone (disparity)";"Bangladesh";"Asia";"BGD";"BGD";"gold";41799853,115;0,0240305139075808;201;0,00231878247865186
"4. Backbone (disparity)";"Armenia";"Asia";"ARM";"ARM";"gold";11275074,912;0,00303811936481089;201;0,0022169591365304
"4. Backbone (disparity)";"Barbados";"Americas";"BRB";"BRB";"palegreen3";305439,275;0,000643194385977988;0;0,000430381298336162
"4. Backbone (disparity)";"Belgium";"Europe";"BEL";"BEL";"skyblue";319265532,775;0,113111951956875;201;0,00242557483130713
"4. Backbone (disparity)";"Bermuda";"Americas";"BMU";"BMU";"palegreen3";222813,903;0,000965404269520216;0;0,000562885343193573
"4. Backbone (disparity)";"Bhutan";"Asia";"BTN";"BTN";"gold";435643,14;0,000183184570730056;0;0,00114478035823585
"4. Backbone (disparity)";"Bolivia (Plurinational State of)";"Americas";"BOL";"BOL";"palegreen3";7651612,591;0,00315830326001447;0;0,00184955831528607
"4. Backbone (disparity)";"Bosnia Herzegovina";"Europe";"BIH";"BIH";"skyblue";7488434,324;0,00224218014534346;0;0,00180956679913278
"4. Backbone (disparity)";"Botswana";"Africa";"BWA";"BWA";"tomato";3727119,058;0,000907635821905868;0;0,00172083770139263
"4. Backbone (disparity)";"Brazil";"Americas";"BRA";"BRA";"palegreen3";284789110,624;0,150630285827575;801;0,00244237735887996
"4. Backbone (disparity)";"Belize";"Americas";"BLZ";"BLZ";"palegreen3";319032,183;0,000648099079810732;0;0,000485187013199877
"4. Backbone (disparity)";"Solomon Isds";"Oceania";"SLB";"SLB";"orchid";562200,183;0,000321567112803732;0;0,0010968419370574
"4. Backbone (disparity)";"Br. Virgin Isds";"Americas";"VGB";"VGB";"palegreen3";151867,565;0,000334473364071221;0;0,000236555639047844
"4. Backbone (disparity)";"Brunei Darussalam";"Asia";"BRN";"BRN";"gold";9962657,196;0,00288924155100173;0;0,00198442657828119
"4. Backbone (disparity)";"Bulgaria";"Europe";"BGR";"BGR";"skyblue";40050727,567;0,0101179945794406;0;0,00229163210462574
"4. Backbone (disparity)";"Myanmar";"Asia";"MMR";"MMR";"gold";14810847,985;0,0085929396364536;0;0,00224533295718318
"4. Backbone (disparity)";"Burundi";"Africa";"BDI";"BDI";"tomato";45523,842;6,40216423245363e-05;0;0,000108497501269371
"4. Backbone (disparity)";"Belarus";"Europe";"BLR";"BLR";"skyblue";4681510,914;0,00464935993970137;0;0,00192737092315556
"4. Backbone (disparity)";"Cambodia";"Asia";"KHM";"KHM";"gold";28999181,008;0,0187071514128971;0;0,00235505988082642
"4. Backbone (disparity)";"Cameroon";"Africa";"CMR";"CMR";"tomato";5855095,641;0,00308434107091685;201;0,00180745532144214
"4. Backbone (disparity)";"Canada";"Americas";"CAN";"CAN";"palegreen3";490372154,334;0,453462439499006;0;0,00244514439742067
"4. Backbone (disparity)";"Cabo Verde";"Africa";"CPV";"CPV";"tomato";80483,787;9,27773062838416e-05;0;0,00021979021664186
"4. Backbone (disparity)";"Cayman Isds";"Americas";"CYM";"CYM";"palegreen3";1809850,568;0,00143157100252103;0;0,00191655966663051
"4. Backbone (disparity)";"Central African Rep.";"Africa";"CAF";"CAF";"tomato";196818,068;0,000146559941092759;0;0,000273220725522663
"4. Backbone (disparity)";"Sri Lanka";"Asia";"LKA";"LKA";"gold";9851412,861;0,0059036349110129;0;0,00211227303665152
"4. Backbone (disparity)";"Chad";"Africa";"TCD";"TCD";"tomato";3231688,523;0,000989627726428184;0;0,00164329417422755
"4. Backbone (disparity)";"Chile";"Americas";"CHL";"CHL";"palegreen3";83175350,897;0,0530993647737765;0;0,00242335608677416
"4. Backbone (disparity)";"China";"Asia";"CHN";"CHN";"gold";3604882424,531;0,850430637034411;31350;0,00245480719248704
"4. Backbone (disparity)";"Colombia";"Americas";"COL";"COL";"palegreen3";39909908,173;0,0307996816519065;0;0,00236756171746903
"4. Backbone (disparity)";"Comoros";"Africa";"COM";"COM";"tomato";38740,05;5,81482119054277e-05;0;7,64983791244053e-05
"4. Backbone (disparity)";"Congo";"Africa";"COG";"COG";"tomato";7192902,427;0,00324827068864918;0;0,00219905440792719
"4. Backbone (disparity)";"Dem. Rep. of the Congo";"Africa";"COD";"COD";"tomato";22093937,542;0,0125759776002981;0;0,00240102901186106
"4. Backbone (disparity)";"Cook Isds";"Oceania";"COK";"COK";"orchid";30553,659;2,26910051095368e-05;0;6,14528855579743e-05
"4. Backbone (disparity)";"Costa Rica";"Americas";"CRI";"CRI";"palegreen3";17233994,415;0,0138286959699163;0;0,00233162146402047
"4. Backbone (disparity)";"Croatia";"Europe";"HRV";"HRV";"skyblue";18655327,481;0,00636457691819513;0;0,00210020812052949
"4. Backbone (disparity)";"Cuba";"Americas";"CUB";"CUB";"palegreen3";687135,341;0,000938150549135809;0;0,000866918912930959
"4. Backbone (disparity)";"Cyprus";"Asia";"CYP";"CYP";"gold";3977205,683;0,00158602098597645;201;0,00148347530992986
"4. Backbone (disparity)";"Czechia";"Europe";"CZE";"CZE";"skyblue";213044943,125;0,0694844555466038;201;0,00243071820092492
"4. Backbone (disparity)";"Benin";"Africa";"BEN";"BEN";"tomato";1176237,988;0,000800400915645974;0;0,00117634292643989
"4. Backbone (disparity)";"Denmark";"Europe";"DNK";"DNK";"skyblue";88699377,144;0,0350515755092335;402;0,00237741965373351
"4. Backbone (disparity)";"Dominican Rep.";"Americas";"DOM";"DOM";"palegreen3";11490206,608;0,0159107313574627;0;0,00230144161116187
