"name";"continent";"iso3";"label";"color";"strength";"eigenv";"between";"closen"
"Iraq";"Asia";"IRQ";"IRQ";"gold";94437433,354;0,0369726823252575;0;0,00242380266235709
"Ireland";"Europe";"IRL";"IRL";"skyblue";209952938,271;0,0939801415704367;0;0,00243298966957
"Israel";"Asia";"ISR";"ISR";"gold";49610732,262;0,0333833466411265;0;0,00239119220415707
"Italy";"Europe";"ITA";"ITA";"skyblue";574144619,506;0,167720392782806;2181;0,00243408578476775
"CÃ´te d'Ivoire";"Africa";"CIV";"CIV";"tomato";19073140,736;0,00521539317032981;200;0,00223580875539644
"Jamaica";"Americas";"JAM";"JAM";"palegreen3";873929,939;0,00228376711835362;0;0,00102123554448641
"Japan";"Asia";"JPN";"JPN";"gold";664346254,927;0,350419317714761;402;0,00244555691645682
"Kazakhstan";"Asia";"KAZ";"KAZ";"gold";73195175,449;0,0268698622347302;0;0,00237674958309204
"Jordan";"Asia";"JOR";"JOR";"gold";7343072,879;0,00630199938483854;0;0,00213537249320357
"Kenya";"Africa";"KEN";"KEN";"tomato";6614568,139;0,0053590729428654;0;0,00148989262534834
"Dem. People's Rep. of Korea";"Asia";"PRK";"PRK";"gold";337113,485;0,00103626443160907;0;0,00099401957347304
"Rep. of Korea";"Asia";"KOR";"KOR";"gold";631089505,947;0,320784453389632;201;0,00244629755624675
"Kuwait";"Asia";"KWT";"KWT";"gold";54640641,194;0,0189909793553202;0;0,0023563994217997
"Kyrgyzstan";"Asia";"KGZ";"KGZ";"gold";8851151,13;0,0110279376026703;0;0,00208375976771472
"Lao People's Dem. Rep.";"Asia";"LAO";"LAO";"gold";8794179,034;0,00473675148441606;0;0,00219434185484846
"Lebanon";"Asia";"LBN";"LBN";"gold";1391754,726;0,00199638617592325;0;0,000849279320081216
"Lesotho";"Africa";"LSO";"LSO";"tomato";1007906,346;0,000321258717274811;0;0,00118196753373388
"Latvia";"Europe";"LVA";"LVA";"skyblue";15046414,543;0,00261594800614879;0;0,00192001107848106
"Liberia";"Africa";"LBR";"LBR";"tomato";1479456,514;0,00775619260118579;0;0,0015691011698721
"Libya";"Africa";"LBY";"LBY";"tomato";25008796,853;0,00616530415959989;401;0,00228610526481629
"Lithuania";"Europe";"LTU";"LTU";"skyblue";29524627,8;0,00765366943288487;400;0,00215648700304611
"Luxembourg";"Europe";"LUX";"LUX";"skyblue";14391764,633;0,00585521663425272;0;0,00214600969739834
"China, Macao SAR";"Asia";"MAC";"MAC";"gold";1718666,378;0,00328442304425251;0;0,00184013226170481
"Madagascar";"Africa";"MDG";"MDG";"tomato";2655953,5;0,0014810033507386;0;0,00136592215709057
"Malawi";"Africa";"MWI";"MWI";"tomato";645175,428;0,000409105763871208;0;0,00048559276848252
"Malaysia";"Asia";"MYS";"MYS";"gold";363127022,315;0,165766390112952;402;0,00244162568615756
"Maldives";"Asia";"MDV";"MDV";"gold";215675,518;0,000659092008672123;0;0,000392024091546772
"Mali";"Africa";"MLI";"MLI";"tomato";1077734,105;0,000615838471671876;0;0,000954909900811152
"Malta";"Europe";"MLT";"MLT";"skyblue";4994212,033;0,0037059741641991;0;0,00159029833714825
"Mauritania";"Africa";"MRT";"MRT";"tomato";4002732,04;0,00179580943472558;0;0,00178913701420762
"Mauritius";"Africa";"MUS";"MUS";"tomato";1953239,697;0,00118095762893292;0;0,00089472988211867
"Mexico";"Americas";"MEX";"MEX";"palegreen3";559613144,612;0,517963742812414;0;0,00244572139045738
"Other Asia, nes";"Asia";NA;"Oth";"gold";473284552,482;0,224396278577844;0;0,00244367222322243
"Mongolia";"Asia";"MNG";"MNG";"gold";14499146,305;0,00934545465331366;0;0,00236994820813472
"Rep. of Moldova";"Europe";"MDA";"MDA";"skyblue";3181064,45;0,0011891498342281;0;0,00173758107751378
"Montenegro";"Europe";"MNE";"MNE";"skyblue";1040690,479;0,000500981283970009;0;0,000996594706688562
"Morocco";"Africa";"MAR";"MAR";"tomato";51626661,255;0,0192896675140258;0;0,00234380094136358
"Mozambique";"Africa";"MOZ";"MOZ";"tomato";11057460,938;0,00334184979956067;0;0,00203839453022884
"Oman";"Asia";"OMN";"OMN";"gold";57475212,249;0,0223135448051454;0;0,00241711197776738
"Namibia";"Africa";"NAM";"NAM";"tomato";6785583,76;0,00207961169244749;0;0,00193167628053942
"Nauru";"Oceania";"NRU";"NRU";"orchid";178453,75;2,730516866795e-05;0;0,000554364727788132
"Nepal";"Asia";"NPL";"NPL";"gold";1028521,062;0,00196343746541838;0;0,00155427325322113
"Netherlands";"Europe";"NLD";"NLD";"skyblue";525344499,602;0,197918822753456;855;0,00243560012706903
"CuraÃ§ao";"Americas";"CUW";"CUW";"palegreen3";286347,171;0,000531860642175203;0;0,000768349865664573
"Aruba";"Americas";"ABW";"ABW";"palegreen3";136179,909;0,000452762802890688;0;0,000414700389167198
"New Caledonia";"Oceania";"NCL";"NCL";"orchid";1127521,718;0,000585808857678845;0;0,00145619200999271
"Vanuatu";"Oceania";"VUT";"VUT";"orchid";262878,787;0,000137694276309756;0;0,000729232674358316
"New Zealand";"Oceania";"NZL";"NZL";"orchid";36062149,152;0,0215464344902683;201;0,0023507862379033
"Nicaragua";"Americas";"NIC";"NIC";"palegreen3";7144137,429;0,00538873645886293;0;0,00216514451407803
"Niger";"Africa";"NER";"NER";"tomato";1376341,149;0,000585510188276774;0;0,00135613395891766
"Nigeria";"Africa";"NGA";"NGA";"tomato";51352819,514;0,0207658574772377;0;0,00226452673070406
"Norway";"Europe";"NOR";"NOR";"skyblue";148425948,15;0,036522385297709;1;0,002404978897489
"FS Micronesia";"Oceania";"FSM";"FSM";"orchid";295112,326;0,000106042421108799;0;0,000721027288850407
"Marshall Isds";"Oceania";"MHL";"MHL";"orchid";839125,252;0,00343977237325357;0;0,000763508922014893
"Pakistan";"Asia";"PAK";"PAK";"gold";25579779,449;0,0176296793869357;402;0,00224645018524037
"Panama";"Americas";"PAN";"PAN";"palegreen3";2236321,525;0,0110337045612418;0;0,00121664644792778
"Papua New Guinea";"Oceania";"PNG";"PNG";"orchid";10940034,89;0,00361980728147598;0;0,00213399295214905
"Paraguay";"Americas";"PRY";"PRY";"palegreen3";8376552,215;0,00455800141217794;0;0,00214483768609524
"Peru";"Americas";"PER";"PER";"palegreen3";62843517,354;0,0357503526163586;0;0,0024057754585855
"Philippines";"Asia";"PHL";"PHL";"gold";85377140,08;0,0570064694234631;0;0,0023858021516291
"Poland";"Europe";"POL";"POL";"skyblue";323684422,22;0,108892048189008;1194;0,0024346144432957
"Portugal";"Europe";"PRT";"PRT";"skyblue";67905792,86;0,0226469453591445;603;0,00236248401920544
"Guinea-Bissau";"Africa";"GNB";"GNB";"tomato";199276,66;7,31215634095575e-05;0;0,000705994299010906
"Timor-Leste";"Asia";"TLS";"TLS";"gold";75094,983;0,000167988999559927;0;0,000281402965746399
"Qatar";"Asia";"QAT";"QAT";"gold";74535370,319;0,0231768736650611;0;0,00239592264823357
"Romania";"Europe";"ROU";"ROU";"skyblue";87905122,19;0,026512715882916;602;0,00238781967906544
"Russian Federation";"Europe";"RUS";"RUS";"skyblue";304376688,976;0,129765181012135;200;0,00244562508229714
"Rwanda";"Africa";"RWA";"RWA";"tomato";467190,244;0,000390433909434188;0;0,000598831041219132
"Saint Helena";"Africa";"SHN";"SHN";"tomato";26132,551;1,52898445417466e-05;0;4,92601745266223e-05
"Saint Kitts and Nevis";"Americas";"KNA";"KNA";"palegreen3";31186,209;0,000104022383485494;0;7,57567268064188e-05
"San Marino";"Europe";"SMR";"SMR";"skyblue";157867,185;6,48588145006243e-05;0;0,000123865321964256
"Sao Tome and Principe";"Africa";"STP";"STP";"tomato";39171,274;1,67057705486103e-05;0;4,85899492517963e-05
"Saudi Arabia";"Asia";"SAU";"SAU";"gold";265653476,384;0,101704454602638;1601;0,00243406593870917
"Senegal";"Africa";"SEN";"SEN";"tomato";5115755,937;0,0032817189591124;0;0,0015783872411612
"Serbia";"Europe";"SRB";"SRB";"skyblue";28291795,823;0,0077566271364777;201;0,00223647023581796
"Seychelles";"Africa";"SYC";"SYC";"tomato";705149,299;0,000168301392298781;0;0,000879058666791286
"Sierra Leone";"Africa";"SLE";"SLE";"tomato";1238923,467;0,000980231743823482;0;0,00161776147160676
"India";"Asia";"IND";"IND";"gold";368447595,284;0,191134492200939;2953;0,00243485954993895
"Singapore";"Asia";"SGP";"SGP";"gold";282933916,572;0,141949477191384;800;0,00242698310180118
"Slovakia";"Europe";"SVK";"SVK";"skyblue";96819680,572;0,0281718962383726;0;0,00239711667413105
"Viet Nam";"Asia";"VNM";"VNM";"gold";425388304,949;0,25990060123048;0;0,00244288023136781
"Slovenia";"Europe";"SVN";"SVN";"skyblue";55174489,992;0,0141610275632057;0;0,0023747084481391
"Somalia";"Africa";"SOM";"SOM";"tomato";430468,139;0,000606119526621474;0;0,00101688965477525
"South Africa";"Africa";"ZAF";"ZAF";"tomato";123830299,971;0,0459944881113391;1989;0,00241615652750668
"Zimbabwe";"Africa";"ZWE";"ZWE";"tomato";6349566,127;0,00197567512058778;0;0,00205463317430855
"Spain";"Europe";"ESP";"ESP";"skyblue";354772852,611;0,112788458781006;2216;0,00242023348120617
"South Sudan";"Africa";"SSD";"SSD";"tomato";492482,883;0,000238281672858093;0;0,000927337592146217
"Sudan";"Africa";"SDN";"SDN";"tomato";2674421,125;0,000931716107802977;0;0,00150934110021382
"Suriname";"Americas";"SUR";"SUR";"palegreen3";1468220,805;0,000602829459786995;0;0,00177963830412305
"Eswatini";"Africa";"SWZ";"SWZ";"tomato";1733637,042;8,4254297352371e-05;0;0,00182320491394709
"Sweden";"Europe";"SWE";"SWE";"skyblue";144428175,301;0,0479605771270295;2;0,00238662892113424
"Switzerland";"Europe";"CHE";"CHE";"skyblue";335531761,432;0,136805114781015;1799;0,00243070850729671
"Syria";"Asia";"SYR";"SYR";"gold";862260,894;0,000326252728710265;0;0,00113767016252457
"Tajikistan";"Asia";"TJK";"TJK";"gold";1583574,206;0,00198235542970015;0;0,00100460803757642
"Thailand";"Asia";"THA";"THA";"gold";290119616,594;0,145838959400589;1401;0,00242956083270513
"Togo";"Africa";"TGO";"TGO";"tomato";1656827,442;0,00221578681334911;0;0,00149059004341804
"Tokelau";"Oceania";"TKL";"TKL";"orchid";25729,428;4,0397765905156e-06;0;6,6953464518673e-05
"Trinidad and Tobago";"Americas";"TTO";"TTO";"palegreen3";8102594,821;0,00440834149126729;0;0,002142186732721
"United Arab Emirates";"Asia";"ARE";"ARE";"gold";273205786,434;0,100175456522126;1398;0,00242264801901187
"Tunisia";"Africa";"TUN";"TUN";"tomato";16610743,595;0,0057937517420008;0;0,00223158596775181
"TÃ¼rkiye";"Asia";"TUR";"TUR";"gold";218919878,629;0,072172446866219;1532;0,00239344005535101
"Turkmenistan";"Asia";"TKM";"TKM";"gold";11705672,537;0,00528310731875135;0;0,00233956381214156
"Tuvalu";"Oceania";"TUV";"TUV";"orchid";73397,166;1,64334878286924e-05;0;0,000319964401413015
"Uganda";"Africa";"UGA";"UGA";"tomato";7157975,386;0,00213807732510651;401;0,00204499269479797
"Ukraine";"Europe";"UKR";"UKR";"skyblue";34828307,966;0,0150669697332365;0;0,00220738499188558
"North Macedonia";"Europe";"MKD";"MKD";"skyblue";6501958,196;0,0020164276292999;0;0,00213622572414179
"Egypt";"Africa";"EGY";"EGY";"tomato";38678523,216;0,019715260520633;0;0,00224542266618973
"United Kingdom";"Europe";"GBR";"GBR";"skyblue";375669886,857;0,214113908970912;603;0,00243144420487304
"United Rep. of Tanzania";"Africa";"TZA";"TZA";"tomato";9774192,596;0,00470023189800944;0;0,00199531267447334
"USA";"Americas";"USA";"USA";"palegreen3";1882514598,438;1;15481;0,00244814125413635
"Burkina Faso";"Africa";"BFA";"BFA";"tomato";8241431,407;0,00129403619352511;0;0,00226092507292137
"Uruguay";"Americas";"URY";"URY";"palegreen3";8619221,078;0,00469635006189931;0;0,00204789102302838
"Uzbekistan";"Asia";"UZB";"UZB";"gold";18927012,007;0,00893598308751372;0;0,00225140701588565
"Venezuela";"Americas";"VEN";"VEN";"palegreen3";11862734,856;0,00945303033701584;0;0,00227106717110506
"Samoa";"Oceania";"WSM";"WSM";"orchid";33036,192;7,70547502150112e-05;0;4,03685356666406e-05
"Yemen";"Asia";"YEM";"YEM";"gold";512946,995;0,00151782047730895;0;0,000698184379162064
"Zambia";"Africa";"ZMB";"ZMB";"tomato";12397665,709;0,00339205982256092;0;0,00220706538463306
