"variant";"name";"continent";"iso3";"label";"color";"strength";"eigenv";"between";"closen"
"4. Backbone (disparity)";"Congo";"Africa";"COG";"COG";"tomato";2657745,5;0,00324582470574499;0;0,000418375624708137
"4. Backbone (disparity)";"Dem. Rep. of the Congo";"Africa";"COD";"COD";"tomato";8683207,351;0,0125730028731788;0;0,000431990894129702
"4. Backbone (disparity)";"Cook Isds";"Oceania";"COK";"COK";"orchid";232712,098;2,26382029945734e-05;0;0,000230240962557992
"4. Backbone (disparity)";"Costa Rica";"Americas";"CRI";"CRI";"palegreen3";18349601,632;0,0138438680176102;0;0,000436486034257013
"4. Backbone (disparity)";"Croatia";"Europe";"HRV";"HRV";"skyblue";38590568,078;0,006391366250589;0;0,000434978708191125
"4. Backbone (disparity)";"Cuba";"Americas";"CUB";"CUB";"palegreen3";2939298,001;0,000936710644703259;0;0,00039846816854115
"4. Backbone (disparity)";"Cyprus";"Asia";"CYP";"CYP";"gold";12363059,19;0,00158270688137544;201;0,000425848823710839
"4. Backbone (disparity)";"Czechia";"Europe";"CZE";"CZE";"skyblue";191761523,113;0,0692935841169933;0;0,000440062021602555
"4. Backbone (disparity)";"Benin";"Africa";"BEN";"BEN";"tomato";3265590,093;0,000799428085370806;201;0,000400216695512504
"4. Backbone (disparity)";"Denmark";"Europe";"DNK";"DNK";"skyblue";106731467,642;0,0349727523223912;402;0,000439245076093957
"4. Backbone (disparity)";"Dominican Rep.";"Americas";"DOM";"DOM";"palegreen3";25353195,62;0,0158840167531065;0;0,000437977002468213
"4. Backbone (disparity)";"Ecuador";"Americas";"ECU";"ECU";"palegreen3";23740242,185;0,017487285389162;0;0,000435160657074405
"4. Backbone (disparity)";"El Salvador";"Americas";"SLV";"SLV";"palegreen3";12389379,227;0,00554931618973325;0;0,000432348407799273
"4. Backbone (disparity)";"Equatorial Guinea";"Africa";"GNQ";"GNQ";"tomato";661013,844;0,000763855634945221;0;0,000289439228759114
"4. Backbone (disparity)";"Ethiopia";"Africa";"ETH";"ETH";"tomato";5098578,876;0,00252236913441249;0;0,00042915571976534
"4. Backbone (disparity)";"Eritrea";"Africa";"ERI";"ERI";"tomato";261502,55;0,000336259276627817;0;0,000283128958194665
"4. Backbone (disparity)";"Estonia";"Europe";"EST";"EST";"skyblue";19120171,823;0,00391726739857459;0;0,000426213881103216
"4. Backbone (disparity)";"Fiji";"Oceania";"FJI";"FJI";"orchid";3037819,85;0,000829168798562278;0;0,000394618727777329
"4. Backbone (disparity)";"Finland";"Europe";"FIN";"FIN";"skyblue";61632307,2;0,0213732971332197;199;0,000437347928076584
"4. Backbone (disparity)";"France";"Europe";"FRA";"FRA";"skyblue";669935670,307;0,200953679744957;1385;0,000440555515579243
"4. Backbone (disparity)";"French Polynesia";"Oceania";"PYF";"PYF";"orchid";1203372,295;0,000268967378211938;0;0,000399458171226009
"4. Backbone (disparity)";"Djibouti";"Africa";"DJI";"DJI";"tomato";5824018,822;0,00165358598399684;0;0,00043013219997992
"4. Backbone (disparity)";"Gabon";"Africa";"GAB";"GAB";"tomato";1767732,506;0,00225909758579625;0;0,000392422852123667
"4. Backbone (disparity)";"Georgia";"Asia";"GEO";"GEO";"gold";7430642,495;0,00165238662443542;0;0,000426446256984093
"4. Backbone (disparity)";"Gambia";"Africa";"GMB";"GMB";"tomato";1424159,549;0,000362160056340126;201;0,000370563940405206
"4. Backbone (disparity)";"State of Palestine";"Asia";"PSE";"PSE";"gold";1516013,483;0,000145797888317521;0;0,0004033293965002
"4. Backbone (disparity)";"Germany";"Europe";"DEU";"DEU";"skyblue";1292179653,569;0,418541434668942;13454;0,000440825478728339
"4. Backbone (disparity)";"Ghana";"Africa";"GHA";"GHA";"tomato";13862882,835;0,00794039078517299;0;0,000436952122869805
"4. Backbone (disparity)";"Gibraltar";"Europe";"GIB";"GIB";"skyblue";6798976,49;0,000427530506147611;0;0,000429861254483815
"4. Backbone (disparity)";"Greece";"Europe";"GRC";"GRC";"skyblue";71036386,995;0,014362533050919;264;0,000436832523177495
"4. Backbone (disparity)";"Greenland";"Americas";"GRL";"GRL";"palegreen3";835635,477;0,000239160538845194;0;0,000387252082440022
"4. Backbone (disparity)";"Grenada";"Americas";"GRD";"GRD";"palegreen3";296379,711;0,000115726028544853;0;0,000277278625620472
"4. Backbone (disparity)";"Guam";"Oceania";"GUM";"GUM";"orchid";629117,573;9,08346116997548e-05;0;0,000343803994826772
"4. Backbone (disparity)";"Guatemala";"Americas";"GTM";"GTM";"palegreen3";25274054,627;0,0130988390429582;0;0,000437021367055886
"4. Backbone (disparity)";"Guinea";"Africa";"GIN";"GIN";"tomato";4931025,612;0,00573077958373824;0;0,000431112201462018
"4. Backbone (disparity)";"Guyana";"Americas";"GUY";"GUY";"palegreen3";3127797,221;0,00558446914643496;0;0,000411139300432339
"4. Backbone (disparity)";"Haiti";"Americas";"HTI";"HTI";"palegreen3";2476353,264;0,00123228545095259;0;0,000409040509920156
"4. Backbone (disparity)";"Honduras";"Americas";"HND";"HND";"palegreen3";13478022,936;0,00804543133681948;0;0,000434705408256284
"4. Backbone (disparity)";"China, Hong Kong SAR";"Asia";"HKG";"HKG";"gold";623261395,536;0,216354842859272;201;0,000440728331231217
"4. Backbone (disparity)";"Hungary";"Europe";"HUN";"HUN";"skyblue";128901604,378;0,040720806227221;0;0,00043964529768086
"4. Backbone (disparity)";"Iceland";"Europe";"ISL";"ISL";"skyblue";7773954,39;0,00255632852741744;0;0,000405939882643418
"4. Backbone (disparity)";"Indonesia";"Asia";"IDN";"IDN";"gold";203306997,042;0,118725345670374;401;0,00044033041495713
"4. Backbone (disparity)";"Iran";"Asia";"IRN";"IRN";"gold";17592428,195;0,00749002832823763;0;0,000436552085391658
"4. Backbone (disparity)";"Iraq";"Asia";"IRQ";"IRQ";"gold";35874111,361;0,0369345257333192;0;0,000438453299884921
"4. Backbone (disparity)";"Ireland";"Europe";"IRL";"IRL";"skyblue";101806720,119;0,0937700854928413;0;0,000439249281283531
"4. Backbone (disparity)";"Israel";"Asia";"ISR";"ISR";"gold";67375685,329;0,0333161923376254;0;0,000437858278086774
"4. Backbone (disparity)";"Italy";"Europe";"ITA";"ITA";"skyblue";527228085,122;0,167286399664358;2376;0,000440414091457274
"4. Backbone (disparity)";"CÃ´te d'Ivoire";"Africa";"CIV";"CIV";"tomato";13766580,031;0,00520600289633308;200;0,000429289681710341
"4. Backbone (disparity)";"Jamaica";"Americas";"JAM";"JAM";"palegreen3";4384403,237;0,00227976472924221;0;0,000426388776203648
"4. Backbone (disparity)";"Japan";"Asia";"JPN";"JPN";"gold";663018840,775;0,350926172626304;402;0,000440636537029236
"4. Backbone (disparity)";"Kazakhstan";"Asia";"KAZ";"KAZ";"gold";56576954,066;0,0268372718023545;0;0,000439109699856378
"4. Backbone (disparity)";"Jordan";"Asia";"JOR";"JOR";"gold";13735284,346;0,00629075582985507;0;0,000432898385196066
"4. Backbone (disparity)";"Kenya";"Africa";"KEN";"KEN";"tomato";19339551,955;0,00530650988380806;0;0,000434821411764692
"4. Backbone (disparity)";"Dem. People's Rep. of Korea";"Asia";"PRK";"PRK";"gold";1816432,237;0,00103605120420337;0;0,00042077784764921
"4. Backbone (disparity)";"Rep. of Korea";"Asia";"KOR";"KOR";"gold";535350617,64;0,32026644853496;402;0,000440575668463337
"4. Backbone (disparity)";"Kuwait";"Asia";"KWT";"KWT";"gold";27480805,18;0,0189602026297649;0;0,000435330448710734
"4. Backbone (disparity)";"Kyrgyzstan";"Asia";"KGZ";"KGZ";"gold";25618559,209;0,0110206026997108;0;0,000438696743643194
"4. Backbone (disparity)";"Lao People's Dem. Rep.";"Asia";"LAO";"LAO";"gold";8114585,842;0,00473218486888838;0;0,000432645650014222
"4. Backbone (disparity)";"Lebanon";"Asia";"LBN";"LBN";"gold";9906501,407;0,00199293829145876;0;0,000423616393528756
"4. Backbone (disparity)";"Lesotho";"Africa";"LSO";"LSO";"tomato";1755815,627;0,000320605921933282;0;0,000414800760293239
"4. Backbone (disparity)";"Latvia";"Europe";"LVA";"LVA";"skyblue";17475203,967;0,00263925840487142;0;0,000425629393195237
"4. Backbone (disparity)";"Liberia";"Africa";"LBR";"LBR";"tomato";19945769,318;0,0077503147643189;0;0,000438091037427391
"4. Backbone (disparity)";"Libya";"Africa";"LBY";"LBY";"tomato";14240056,982;0,00614923798845927;401;0,000430355437009939
"4. Backbone (disparity)";"Lithuania";"Europe";"LTU";"LTU";"skyblue";35389513,378;0,00765963933499436;400;0,000433951319855165
"4. Backbone (disparity)";"Luxembourg";"Europe";"LUX";"LUX";"skyblue";22945372,831;0,00583684363552859;0;0,000434884751858223
"4. Backbone (disparity)";"China, Macao SAR";"Asia";"MAC";"MAC";"gold";9883689,131;0,00328018494909237;0;0,000431764065167206
"4. Backbone (disparity)";"Madagascar";"Africa";"MDG";"MDG";"tomato";3745186,036;0,00147882704914928;0;0,000413695510165962
"4. Backbone (disparity)";"Malawi";"Africa";"MWI";"MWI";"tomato";2455942,333;0,000408515390855306;0;0,000378724406958932
"4. Backbone (disparity)";"Malaysia";"Asia";"MYS";"MYS";"gold";268562843,532;0,165477711353565;402;0,000440327792858459
"4. Backbone (disparity)";"Maldives";"Asia";"MDV";"MDV";"gold";3423664,267;0,000657850000134727;0;0,000404191339657019
"4. Backbone (disparity)";"Mali";"Africa";"MLI";"MLI";"tomato";4334648,032;0,000615312751785689;0;0,0004088818478829
"4. Backbone (disparity)";"Malta";"Europe";"MLT";"MLT";"skyblue";12647601,081;0,00369822235095205;0;0,000429600774840154
"4. Backbone (disparity)";"Mauritania";"Africa";"MRT";"MRT";"tomato";4184833,659;0,00179332994367622;0;0,000406683582016026
"4. Backbone (disparity)";"Mauritius";"Africa";"MUS";"MUS";"tomato";4942228,889;0,00117893570225082;0;0,000413303911855797
"4. Backbone (disparity)";"Mexico";"Americas";"MEX";"MEX";"palegreen3";498247583,986;0,523439281697588;0;0,00044082859307604
"4. Backbone (disparity)";"Other Asia, nes";"Asia";NA;"Oth";"gold";298818841,11;0,22403293300072;201;0,000440330627193563
"4. Backbone (disparity)";"Mongolia";"Asia";"MNG";"MNG";"gold";6581128,717;0,00934226393487836;0;0,000432359254807255
"4. Backbone (disparity)";"Rep. of Moldova";"Europe";"MDA";"MDA";"skyblue";7219181,021;0,00118574672997295;0;0,000418162578999713
"4. Backbone (disparity)";"Montenegro";"Europe";"MNE";"MNE";"skyblue";4013722,564;0,000499906685722504;0;0,000406810057422325
"4. Backbone (disparity)";"Morocco";"Africa";"MAR";"MAR";"tomato";68526438,75;0,0193250556177654;0;0,000437529017008745
"4. Backbone (disparity)";"Mozambique";"Africa";"MOZ";"MOZ";"tomato";13194868,986;0,00333548730976175;0;0,000433225318249617
"4. Backbone (disparity)";"Oman";"Asia";"OMN";"OMN";"gold";16126230,837;0,022294729457527;0;0,000434136066418555
"4. Backbone (disparity)";"Namibia";"Africa";"NAM";"NAM";"tomato";7069652,994;0,00207719104431206;0;0,00042868646866703
"4. Backbone (disparity)";"Nepal";"Asia";"NPL";"NPL";"gold";9108999,477;0,00195944252910991;0;0,000435269279465005
"4. Backbone (disparity)";"Netherlands";"Europe";"NLD";"NLD";"skyblue";636801355,21;0,199383939156226;1052;0,000440580432454009
"4. Backbone (disparity)";"CuraÃ§ao";"Americas";"CUW";"CUW";"palegreen3";1198125,726;0,000531043992239133;0;0,000395855074336907
"4. Backbone (disparity)";"Aruba";"Americas";"ABW";"ABW";"palegreen3";934772,591;0,000451933097896276;0;0,000391631767900777
"4. Backbone (disparity)";"Saint Maarten";"Americas";"SXM";"SXM";"palegreen3";785361,495;0,000413067130935864;0;0,000444168613985934
"4. Backbone (disparity)";"Bonaire";"Americas";"BES";"BES";"palegreen3";617936,081;8,85196025882718e-05;0;0,000355027527077456
"4. Backbone (disparity)";"New Caledonia";"Oceania";"NCL";"NCL";"orchid";1303317,753;0,000584792252737026;0;0,000391028415655635
"4. Backbone (disparity)";"Vanuatu";"Oceania";"VUT";"VUT";"orchid";429101,643;0,000137521695807769;0;0,000296471743032928
"4. Backbone (disparity)";"New Zealand";"Oceania";"NZL";"NZL";"orchid";40190536,505;0,0215094961582695;201;0,000436940172634835
"4. Backbone (disparity)";"Nicaragua";"Americas";"NIC";"NIC";"palegreen3";9348194,816;0,00538395853653561;0;0,000427727433793733
"4. Backbone (disparity)";"Niger";"Africa";"NER";"NER";"tomato";1055634,281;0,000584857802782354;0;0,000347956199986386
"4. Backbone (disparity)";"Nigeria";"Africa";"NGA";"NGA";"tomato";38977072,9;0,0207323901868753;0;0,000438459500363115
"4. Backbone (disparity)";"Norway";"Europe";"NOR";"NOR";"skyblue";81333352,364;0,0364347452571423;1;0,000437545221018593
"4. Backbone (disparity)";"Marshall Isds";"Oceania";"MHL";"MHL";"orchid";9968887,46;0,00343730178547773;0;0,00043442724863579
"4. Backbone (disparity)";"Pakistan";"Asia";"PAK";"PAK";"gold";49207788,312;0,0176057891572917;201;0,000438837090494131
"4. Backbone (disparity)";"Panama";"Americas";"PAN";"PAN";"palegreen3";36860461,325;0,0110568719868534;0;0,00043698120443079
"4. Backbone (disparity)";"Papua New Guinea";"Oceania";"PNG";"PNG";"orchid";4155046,242;0,0036153287871887;0;0,000417130046936472
"4. Backbone (disparity)";"Paraguay";"Americas";"PRY";"PRY";"palegreen3";13726704,591;0,00455187858310215;0;0,000434005211850677
"4. Backbone (disparity)";"Peru";"Americas";"PER";"PER";"palegreen3";43588384,174;0,0357107470444504;0;0,000438407676796674
"4. Backbone (disparity)";"Philippines";"Asia";"PHL";"PHL";"gold";119351864,332;0,0569229417733353;0;0,000439874022658623
"4. Backbone (disparity)";"Poland";"Europe";"POL";"POL";"skyblue";358654273,178;0,108606267418136;1194;0,000440413244861684
"4. Backbone (disparity)";"Portugal";"Europe";"PRT";"PRT";"skyblue";92059597,95;0,0225792369861896;402;0,000439189315141152
"4. Backbone (disparity)";"Guinea-Bissau";"Africa";"GNB";"GNB";"tomato";399717,209;7,30226851440286e-05;0;0,000259191779233669
"4. Backbone (disparity)";"Timor-Leste";"Asia";"TLS";"TLS";"gold";716706,279;0,000167777768504012;0;0,000359958681020839
"4. Backbone (disparity)";"Qatar";"Asia";"QAT";"QAT";"gold";25626455,171;0,0231358699905684;0;0,000433540070029472
"4. Backbone (disparity)";"Romania";"Europe";"ROU";"ROU";"skyblue";119833940,867;0,0264329056839992;602;0,000439325735709644
"4. Backbone (disparity)";"Russian Federation";"Europe";"RUS";"RUS";"skyblue";154286564,435;0,129494266511074;200;0,000440513765422956
"4. Backbone (disparity)";"Rwanda";"Africa";"RWA";"RWA";"tomato";1442361,008;0,000390107646974473;0;0,000376054016644947
"4. Backbone (disparity)";"Saint Kitts and Nevis";"Americas";"KNA";"KNA";"palegreen3";190576,951;0,000103807455045837;0;0,000275318549021691
"4. Backbone (disparity)";"Saint Lucia";"Americas";"LCA";"LCA";"palegreen3";991988,6;0,000523495810245388;0;0,00043289815380714
"4. Backbone (disparity)";"Saint Vincent and the Grenadines";"Americas";"VCT";"VCT";"palegreen3";258749,008;0,000103209069008886;0;0,000264698716989286
"4. Backbone (disparity)";"San Marino";"Europe";"SMR";"SMR";"skyblue";298922,075;6,46312802771269e-05;0;0,000243851809799492
"4. Backbone (disparity)";"Saudi Arabia";"Asia";"SAU";"SAU";"gold";180856542,787;0,10130224444966;1601;0,000440197569490113
"4. Backbone (disparity)";"Senegal";"Africa";"SEN";"SEN";"tomato";11751564,688;0,00327772793323242;0;0,000430300214083886
"4. Backbone (disparity)";"Serbia";"Europe";"SRB";"SRB";"skyblue";34665709,258;0,00773723839787466;201;0,000433396084279162
"4. Backbone (disparity)";"Seychelles";"Africa";"SYC";"SYC";"tomato";1190864,206;0,000167773014983463;0;0,000377427263699156
"4. Backbone (disparity)";"Sierra Leone";"Africa";"SLE";"SLE";"tomato";1423977,633;0,000979757430537844;0;0,000397386641845314
"4. Backbone (disparity)";"India";"Asia";"IND";"IND";"gold";637011870,389;0,190756808309557;2987;0,000440621690937787
"4. Backbone (disparity)";"Singapore";"Asia";"SGP";"SGP";"gold";372090703,673;0,140717320597983;201;0,000440195683535861
"4. Backbone (disparity)";"Slovakia";"Europe";"SVK";"SVK";"skyblue";96839016,401;0,0280840766761443;0;0,00043873307241133
"4. Backbone (disparity)";"Viet Nam";"Asia";"VNM";"VNM";"gold";346808151,028;0,259029933019582;0;0,000440611706155261
"4. Backbone (disparity)";"Slovenia";"Europe";"SVN";"SVN";"skyblue";59114560,214;0,0141169270154899;0;0,000438165733052334
"4. Backbone (disparity)";"Somalia";"Africa";"SOM";"SOM";"tomato";2411822,873;0,000605392911797387;0;0,000404196945682183
"4. Backbone (disparity)";"South Africa";"Africa";"ZAF";"ZAF";"tomato";77971001,21;0,0459270780472858;1989;0,00043909124510017
"4. Backbone (disparity)";"Zimbabwe";"Africa";"ZWE";"ZWE";"tomato";7949890,779;0,00197382918629829;0;0,000429410290233305
"4. Backbone (disparity)";"Spain";"Europe";"ESP";"ESP";"skyblue";394586415,222;0,112518589234431;1825;0,000440229837731751
"4. Backbone (disparity)";"South Sudan";"Africa";"SSD";"SSD";"tomato";876060,434;0,000238086606123468;0;0,000363643171062218
"4. Backbone (disparity)";"Sudan";"Africa";"SDN";"SDN";"tomato";3035638,827;0,00093030636653924;0;0,000398517772699784
"4. Backbone (disparity)";"Suriname";"Americas";"SUR";"SUR";"palegreen3";1078044,34;0,000601840851322733;0;0,000354060232520486
"4. Backbone (disparity)";"Eswatini";"Africa";"SWZ";"SWZ";"tomato";1689392,802;8,39373936821223e-05;0;0,000417304586629636
"4. Backbone (disparity)";"Sweden";"Europe";"SWE";"SWE";"skyblue";149891564,715;0,0478532482015324;2;0,000439499970715229
"4. Backbone (disparity)";"Switzerland";"Europe";"CHE";"CHE";"skyblue";323999085,874;0,136465559364062;1799;0,000440313009458626
"4. Backbone (disparity)";"Syria";"Asia";"SYR";"SYR";"gold";3043459,386;0,000325539067263596;0;0,000423202511567744
"4. Backbone (disparity)";"Tajikistan";"Asia";"TJK";"TJK";"gold";5628502,814;0,00198142742126197;0;0,000430493062913685
"4. Backbone (disparity)";"Thailand";"Asia";"THA";"THA";"gold";259101196,015;0,14561298090275;601;0,000440406376191972
"4. Backbone (disparity)";"Togo";"Africa";"TGO";"TGO";"tomato";7530170,414;0,00221336702316678;0;0,000429458271322403
"4. Backbone (disparity)";"Tonga";"Oceania";"TON";"TON";"orchid";234971,89;3,92393468095532e-05;0;0,000200274342467996
"4. Backbone (disparity)";"Trinidad and Tobago";"Americas";"TTO";"TTO";"palegreen3";4338850,707;0,00439985056411104;0;0,000426869116630958
"4. Backbone (disparity)";"United Arab Emirates";"Asia";"ARE";"ARE";"gold";244958330,66;0,099995148844593;1398;0,00044032260753195
"4. Backbone (disparity)";"Tunisia";"Africa";"TUN";"TUN";"tomato";18788507,947;0,005776034469652;0;0,000429142714399565
"4. Backbone (disparity)";"TÃ¼rkiye";"Asia";"TUR";"TUR";"gold";253185757,74;0,0720019998467542;1530;0,000440024660394515
"4. Backbone (disparity)";"Turkmenistan";"Asia";"TKM";"TKM";"gold";2717044,201;0,00528140315166333;0;0,000407026687530657
"4. Backbone (disparity)";"Turks and Caicos Isds";"Americas";"TCA";"TCA";"palegreen3";431919,218;0,000230317507793722;0;0,000387112204793503
"4. Backbone (disparity)";"Uganda";"Africa";"UGA";"UGA";"tomato";10866995,931;0,00213512289647696;401;0,000427082259199196
"4. Backbone (disparity)";"Ukraine";"Europe";"UKR";"UKR";"skyblue";54435464,378;0,0150398055774096;0;0,000437781812459687
"4. Backbone (disparity)";"North Macedonia";"Europe";"MKD";"MKD";"skyblue";8700849,109;0,00201008295950188;0;0,000412971406783711
"4. Backbone (disparity)";"Egypt";"Africa";"EGY";"EGY";"tomato";76230762,248;0,0196739620722226;0;0,000438555136251678
"4. Backbone (disparity)";"United Kingdom";"Europe";"GBR";"GBR";"skyblue";689366223,134;0,213639518170635;200;0,000440569732867804
"4. Backbone (disparity)";"United Rep. of Tanzania";"Africa";"TZA";"TZA";"tomato";15238838,639;0,00469416559687172;0;0,000434577776846219
"4. Backbone (disparity)";"USA";"Americas";"USA";"USA";"palegreen3";3116498308,098;1;15951;0,000440966668917774
"4. Backbone (disparity)";"Burkina Faso";"Africa";"BFA";"BFA";"tomato";4275171,521;0,00129044118253447;0;0,000405280392971959
"4. Backbone (disparity)";"Uruguay";"Americas";"URY";"URY";"palegreen3";9768786,911;0,00469098912271138;0;0,000428066282023324
"4. Backbone (disparity)";"Uzbekistan";"Asia";"UZB";"UZB";"gold";30169903,204;0,00900765418201678;0;0,000437451251207534
"4. Backbone (disparity)";"Venezuela";"Americas";"VEN";"VEN";"palegreen3";11128148,199;0,00943711700875928;0;0,000432856172683988
"4. Backbone (disparity)";"Samoa";"Oceania";"WSM";"WSM";"orchid";402854,385;7,69022439423393e-05;0;0,000252505154858574
"4. Backbone (disparity)";"Yemen";"Asia";"YEM";"YEM";"gold";6680593,401;0,00151606224983949;0;0,000426446706165902
"4. Backbone (disparity)";"Zambia";"Africa";"ZMB";"ZMB";"tomato";9866918,343;0,00338711787509109;0;0,000427113192835112
